gene,baseMean,log2FoldChange,pvalue,padj
Wipf1,3331.7583362232986,-1.3366058230413251,1.28138983353994e-88,1.3237127549825835e-87
Vamp8,2893.842060786366,1.217683192312796,1.5629746842306103e-88,1.613370217775384e-87
Gclc,920.2198376744312,-2.1392310794985914,1.9712339401240746e-88,2.03324692273892e-87
Myo18a,1282.628515050683,-1.89429867647441,2.4457755283600478e-88,2.5208015962004017e-87
Cab39l,1468.0708068251017,1.5319966374984246,2.8210516334857753e-88,2.905383526019417e-87
Zmiz1,2978.1371031651233,-1.5231076813556763,2.890276019106617e-88,2.9744205218615026e-87
Mocos,1496.8201929440886,-1.6338300983453073,3.0648918067410846e-88,3.151730407932082e-87
Ncoa5,2113.289722911272,1.6059025704865844,3.9035893523021765e-88,4.011152298875832e-87
Jade1,291.3695641891717,-3.8661607581310884,6.530723997727768e-88,6.705601175881749e-87
Bst1,285.1363755421549,3.946318467357875,7.10615860114231e-88,7.290929467264227e-87
Xpo7,998.2946563629258,-1.8210409651486792,9.039517421668244e-88,9.267553586232986e-87
Gpd1l,783.3694657107932,-2.078782646188772,1.0296816712939259e-87,1.0548603023504716e-86
Ywhah,15267.850226256334,-1.1733016973331039,1.5441009290787181e-87,1.5806656117130104e-86
Rab9,938.4053691063378,1.8960179379713755,1.5577120098597031e-87,1.5933973490456376e-86
Vdac3,2991.007822196181,1.1879535342780776,1.6232863318822033e-87,1.6592235443500773e-86
Mob1a,13839.66763605857,0.9924636583324257,2.0637959886964174e-87,2.1078981753623153e-86
Fxr1,2633.822143391919,1.3155481617759583,2.3644345096134315e-87,2.4131454160520843e-86
Jpt1,6290.98577143755,1.326817929170731,5.216119875052391e-87,5.31958010397905e-86
C1ra,343.73685840672516,3.6621709160926463,5.310797961809095e-87,5.412069934954704e-86
Dram2,2093.1272227975815,1.2988952935184306,6.393871716655947e-87,6.510908828348673e-86
Zranb3,815.1001225234168,-2.17806169893751,7.070030165631689e-87,7.194047186528077e-86
2310043P16Rik,463.3252417490655,3.647048128307385,1.2419602832591318e-86,1.2627991674126932e-85
Rgs18,470.3044155192993,-2.5072965182667626,1.3015386490288098e-86,1.3223866483470855e-85
Nbr1,1400.2715360425925,-1.6457359769671858,1.677305293406357e-86,1.702897685317718e-85
Grk3,1067.343968922469,2.642620284327534,2.2932871257746188e-86,2.326538075131889e-85
Ago3,1653.568092158892,1.6161177721910194,2.6763938202033908e-86,2.7131717487259764e-85
Cxcr4,1701.1476460350243,-5.452147242427677,3.48449729407359e-86,3.529743751474247e-85
Tnfrsf9,556.6994374025503,8.386053011333118,3.4896807892301206e-86,3.532358466294531e-85
Ggta1,6541.617658978633,1.2007086598283623,3.60944890670408e-86,3.650868812190848e-85
Tef,368.5307265402976,-3.1861910278577636,4.8170425382307945e-86,4.868692138045034e-85
Septin9,1705.7379309352234,-1.6805116514588456,6.794090989792281e-86,6.861829694601221e-85
Hook2,748.2913003692856,2.05788553739062,8.817390523489864e-86,8.898680964003823e-85
Heg1,219.3547256058097,4.742314125637587,9.166211756392445e-86,9.243845347791311e-85
D16Ertd472e,364.0351711210824,3.310707781859423,9.18447688704836e-86,9.255388958039676e-85
Cttnbp2nl,4307.6597348688165,-1.762015324766273,1.043762118362934e-85,1.0510405782387587e-84
Adamts10,523.3463597034554,-2.592018411695162,1.1508067946091906e-85,1.157972678282072e-84
Tmem37,502.1823556084324,-2.5665720984753153,2.4902666325089568e-85,2.503916982939006e-84
Rnf150,811.8442236749815,-2.255210629565162,3.025858450246893e-85,3.0401926427573147e-84
Ppp2ca,6915.678728460362,1.031207184403096,3.0979836139230817e-85,3.110357217114786e-84
Dgka,612.7616158121776,2.3216296912699224,3.1606528407328166e-85,3.1709313865563383e-84
Ccng2,1148.051068012069,1.8952228504365594,3.540068488352254e-85,3.548957877466285e-84
Slc25a12,1823.3439568361475,1.4617062830697114,4.1923059358183315e-85,4.199731422346718e-84
Slc30a4,1178.9917342165006,1.6801981962014076,4.5660981837488236e-85,4.570812444410511e-84
Asb13,609.8242278124978,2.2062285609034427,5.26599798215722e-85,5.267550229167436e-84
Sh2b3,2310.790847461843,-1.3418136577934527,5.793932387220677e-85,5.791372476003937e-84
Maz,2303.720784223054,-1.4946077287673645,6.59467717203566e-85,6.586913019368068e-84
Abcc1,7114.281207871031,1.1296382205984565,8.327479377607882e-85,8.311559196444809e-84
Yme1l1,3802.3782267947013,1.137363165949088,8.962476799117867e-85,8.938770027275968e-84
Lair1,1432.4186324895436,-1.7493477654548448,9.612998382975732e-85,9.580531574927503e-84
Rab22a,2421.212914344382,1.3533545561382774,9.998263736999796e-85,9.957185030523495e-84
Arhgap31,3457.8451659985417,1.4589468741114726,1.1169969710802128e-84,1.1115921470265989e-83
Klhl21,342.00265807441497,-3.204652372624619,1.5701131733434062e-84,1.5613711512793697e-83
Zmynd15,974.2383352495534,1.7777914573628915,1.6718707260446582e-84,1.6613450391896185e-83
Crebl2,495.4111422787599,2.2879070428773587,1.7437104505683174e-84,1.7314649346023656e-83
Gga2,822.1772354127716,-1.8828048298599254,2.6000654730897886e-84,2.579918766938654e-83
9530068E07Rik,5654.50925945037,1.0675412429357054,2.905355543659914e-84,2.8807374835383257e-83
Zfand3,2183.5129051923577,1.258346878760817,3.8651013120752926e-84,3.829553664971535e-83
Smim3,1344.983665826935,1.843919254223374,6.261943222363753e-84,6.199826207174733e-83
Wsb2,3110.081140175376,1.3174673662911058,7.1553095826864e-84,7.079167075465393e-83
Zfp652,900.7972970404985,-2.0819147985666273,8.474312159362327e-84,8.37802718508261e-83
Rps6ka1,2327.9021237011834,-1.6022687209349362,8.694213332014002e-84,8.589174073417618e-83
Ywhae,12097.683315165663,0.9571706326619863,1.5287008402611501e-83,1.5091334695058074e-82
Ggct,274.7848555425631,3.197214792257633,1.6314860459575776e-83,1.609432528185186e-82
Clec12a,10272.79774831778,1.036082918249052,2.2461075342157187e-83,2.2141367951666062e-82
Ghitm,7323.823508798854,1.0948819002510861,2.2832442296240064e-83,2.2491115510098885e-82
Nlrp1b,593.484759491395,-2.9203791728730693,2.383534057975269e-83,2.3461995143550617e-82
Trim65,305.79848921140507,-3.5024267666939073,2.461628936723156e-83,2.421315303411603e-82
Poldip3,3385.800845825832,1.4403505469394027,2.7792056130702518e-83,2.7317115852147427e-82
Thbs1,1704.68226863931,2.0100684477829054,2.811609381169466e-83,2.7615619204048e-82
Rab21,3869.9432848676224,1.187133916233634,3.0040589970041988e-83,2.948452409640997e-82
Siglece,558.1961701453051,2.894203501951555,3.2576260783034554e-83,3.195015634890976e-82
Lpcat2,2189.6199556329098,1.6311259159214009,4.1145126036462294e-83,4.03251942829559e-82
Acox3,1126.5516088281463,-1.7683618318053704,4.935443737992129e-83,4.833601248160546e-82
Vsir,5107.035469739041,-1.4468836407783794,5.160525352347079e-83,5.0503944580215755e-82
Xrn2,3759.5443723654626,1.248040674794682,5.670742096731394e-83,5.545724295463396e-82
Pde8a,899.4581865261501,-1.8508173581176404,5.9328926653930716e-83,5.797918289420127e-82
Swap70,4885.124697790615,1.311768614403821,9.442214175103116e-83,9.220763684377676e-82
Gsdme,405.0038696457046,-2.7231345001772547,9.511653198634449e-83,9.281896514612797e-82
Col18a1,5258.634770031056,1.5736887279220508,1.1656998836918505e-82,1.136724872215027e-81
Lsm14a,3938.575804415208,1.1101404037019968,1.7623830585894225e-82,1.7173429746800303e-81
Steap3,901.0719302676142,-2.180868777506823,1.9343176077355474e-82,1.8835313635152313e-81
Spen,3816.1500012445576,1.36915808747998,2.2815041501754129e-82,2.2200098447656666e-81
Rnf144b,349.8685922034078,-3.3849426302442542,3.126027443298817e-82,3.0395914409268016e-81
Prkacb,3665.1907741388454,-1.1538583731604688,3.280839124898413e-82,3.1878389607280645e-81
Ccr5,5414.814775683043,1.1693822389425057,3.872209013953579e-82,3.759754302961794e-81
Zfp513,1160.4749507909369,1.8181892319708834,4.107685143232819e-82,3.9855409674226076e-81
Klf10,664.9409210680756,-1.991604690143367,6.169525127558867e-82,5.981795291534575e-81
Mafk,1845.572140609731,1.9436089337137263,8.859432108524613e-82,8.583721016496296e-81
Slamf9,2204.655337722465,2.1540781681056376,1.1520120639785105e-81,1.1153646045965978e-80
Cdk2,719.7889799002587,-2.3036848463688564,1.5406618551756015e-81,1.4905875995832941e-80
Dusp4,893.1219185993074,-1.941387114159533,2.9490777915459686e-81,2.8511952950459387e-80
Gnb1,11644.344177127443,0.9277738562548753,3.953188376434075e-81,3.8192582933605794e-80
C2cd2l,391.0346832588471,-2.7611446603380436,4.149843113846836e-81,4.0063990346626565e-80
Plcl2,1486.5570899916584,1.6466076588912453,8.912294920874181e-81,8.598115938588923e-80
Zfp395,541.5057266362502,-7.553610619660079,1.0081442799007734e-80,9.719140948418394e-80
Cd93,8177.310427063324,-1.3138760264829066,1.1193500437461858e-80,1.0783575226267372e-79
Abl1,1148.805259650524,-1.6873272624600717,1.2704085684365379e-80,1.2230160218409622e-79
Rab5a,2696.384052515946,1.323584856451568,1.8584716288539706e-80,1.7878734153128134e-79
Atp2b4,909.2075889771277,2.237117153307621,2.160801487291097e-80,2.0772464156153927e-79
Ncapd2,1283.658122462921,-1.9348354653399675,2.6175504255071167e-80,2.5145526876032272e-79
Anxa4,5844.988495903853,1.0272858723123819,2.907768111870426e-80,2.791375130871935e-79
Msh2,398.30093000400325,-3.149839843153589,3.5235423534887034e-80,3.3801105234102937e-79
Fosl2,2227.3345835546534,1.57861923257581,8.311626969736403e-80,7.96765709655381e-79
Dennd1a,2250.965701094125,1.5109108294277072,8.579635333155606e-80,8.218769937350331e-79
Samd4b,2476.7695673123317,1.433755135670075,8.963419952724398e-80,8.580357012572706e-79
Kmt5c,432.85978405374163,-2.7115453797885776,8.980564568050804e-80,8.590710602305962e-79
Fabp3,311.5835753037683,2.790231224916682,1.0553376076822553e-79,1.008813569484432e-78
Tent2,2385.1250546003866,1.4983992342567671,1.5596581176585337e-79,1.4898521667204037e-78
Rnf139,1276.5335693065194,1.7245580420236337,1.768994542776428e-79,1.6886309369653473e-78
Ncf1,10715.025972171763,1.0306734797452073,1.8112677551495425e-79,1.7277686934926134e-78
Csrp1,2537.75543091113,1.3510740566551367,2.7214948234968226e-79,2.5942114279596818e-78
Polr3c,1369.3833376905052,1.5910963384317711,3.431916259030194e-79,3.2691109684263755e-78
E2f6,556.4802566110419,-2.2615835146445336,3.577011046001407e-79,3.4049332355135414e-78
Cstf2,2650.8509495725625,1.526864208714377,4.352833862007162e-79,4.140530262290485e-78
Pacs1,1702.00909162529,1.4406458491276704,5.60904558725053e-79,5.331735630345846e-78
Ehd4,9184.94073138449,0.9889907552680098,7.598380785141748e-79,7.217664155179432e-78
Usp2,269.4416442070003,-4.592349868865293,8.942552196649462e-79,8.488545700511874e-78
Bri3,3327.6651037165534,1.4965680834425041,9.462081473171358e-79,8.975422356172466e-78
Tgfbr2,2034.7532926673155,-1.357407911885196,1.0138418818751555e-78,9.610258173584749e-78
Prkar2a,1717.4233363383644,-1.5007028311842388,1.340536946791494e-78,1.2698149696962834e-77
Tecpr1,1321.1028373031204,-1.6411528930967283,1.4965063806960222e-78,1.4165674763994286e-77
Arhgap9,1312.987348414703,-1.70815939579443,2.068318001013963e-78,1.9564702819347413e-77
Trp53i11,202.6228083028117,4.888726882056312,2.108847706840356e-78,1.9934191345857236e-77
Eif2s2,4468.7747113860305,1.1658061037432728,3.079826243048664e-78,2.909224872870046e-77
Ptchd1,287.3476175487278,-3.3542004440705018,3.291157487126166e-78,3.1066878811022656e-77
Ppp1r10,1944.2522641348462,1.602716360591795,3.77096262772162e-78,3.5571262479981425e-77
Osbpl8,11080.133485748069,-1.0987156146549837,4.726878106130897e-78,4.455739125876444e-77
Ubb,13219.096393628713,0.9354694978309186,5.170828815198543e-78,4.87084179996565e-77
Fbxo31,269.84007111770546,-3.6605362984570347,5.396536281765336e-78,5.079929506843459e-77
Abcc4,1600.0897796774389,1.466521577182668,5.845674964100644e-78,5.49890450191976e-77
Slc17a5,843.6026060188116,-1.7770369825340455,6.280810886722878e-78,5.904136217200578e-77
Heca,1688.205819132211,1.482353015371932,6.580207136881453e-78,6.181296309759782e-77
Niban1,7284.3546215566175,1.317564900048201,6.712308323952594e-78,6.301028574642636e-77
Lpxn,3890.9385708784994,-1.162667428525483,7.878547636970148e-78,7.390698384535784e-77
Rcan3,560.4052435813663,-2.154502930430312,8.32767652557899e-78,7.80662162694815e-77
Add3,661.8801518924199,-2.225593847000558,9.226717773917463e-78,8.643441481239174e-77
Cdk19,1385.869086325826,-1.6319436905295612,1.048139422595278e-77,9.81203070504021e-77
Kank2,460.47699775563837,-2.553831238465849,1.133219348700331e-77,1.060118500293473e-76
Creb5,1400.1262134813933,2.1967010124518676,1.1420851756675194e-77,1.067676596040696e-76
Maml2,463.85458451326986,2.3315182343406096,1.3134115995239947e-77,1.226995805363985e-76
Eif2ak3,465.83799760554194,-2.3991338254088728,1.7001146437002352e-77,1.5871634232178125e-76
Pde3b,508.662420229293,-2.4997118472920596,1.9745912770108146e-77,1.842137594099299e-76
Ahnak,10638.684026085733,-1.201074344328444,2.5713937490969964e-77,2.397259529549631e-76
Mtmr6,5802.217180876944,1.160112614398149,2.7004832666236454e-77,2.5158791943136144e-76
Soat1,3318.6464819303887,-1.1286770478413848,2.935610683795873e-77,2.7330575735147585e-76
Agap3,1464.7735196173182,-1.6002275833831305,3.884680544998033e-77,3.61416406564793e-76
Por,4755.226858735549,-1.44896712870031,4.849647692117127e-77,4.5088436830683474e-76
Ppa1,1195.6057815731253,1.7558381108620353,7.45371213979617e-77,6.925166912087147e-76
Srsf3,7201.070339185023,1.085838031788213,1.2605434653418793e-76,1.170356839846147e-75
Ppfia4,249.46957527086917,-4.652689810128182,1.492102457557522e-76,1.384401829042092e-75
Camk2g,409.0790537576791,-2.5690434389227947,1.5733543250009557e-76,1.4587917764728805e-75
Tmem39a,566.1427776292242,1.9800249241241266,1.6137818143205476e-76,1.4952542216783013e-75
Vmp1,1997.2901161827922,1.3848988066783026,1.857387770569043e-76,1.719794106255402e-75
Rrp1b,434.5542296253939,-2.7348118192639324,2.9034995442066844e-76,2.6865782421991505e-75
Uba1,9107.375113278971,0.9268773364829422,4.527808666420076e-76,4.186680847274258e-75
Apbb2,911.0457558398992,-1.7602393479007645,5.2538211404854583e-76,4.854688098090511e-75
Dnmt3a,2416.4374688039334,-1.3264556235997313,5.264074197936496e-76,4.860853276380273e-75
Pik3r2,472.24456716534104,-2.292800100291724,5.608265979134521e-76,5.1751599184753225e-75
Brca1,361.5967338786086,-3.4394622159108423,8.481697959114812e-76,7.821370115286988e-75
Arhgap5,715.6301285291042,-1.9022797827971292,8.937668592236163e-76,8.236246671487691e-75
Hhex,636.5046029215084,-2.044512941029972,9.333005057140681e-76,8.59472256754597e-75
Dpysl2,1418.2926644763975,1.6065315236882651,1.200228553419484e-75,1.1045357548553272e-74
Tmem50b,2522.887639158776,1.2812370972264555,1.490319652580337e-75,1.3705690355098574e-74
Tpr,7353.594279293936,1.134195561118598,1.7225132694905938e-75,1.5830328449604144e-74
Mark2,2953.79164922036,1.3730919019669439,1.9186374654676786e-75,1.7620828793138207e-74
Mif4gd,1269.7760404500846,1.4447074619511926,2.200976886281361e-75,2.0200175966452462e-74
Acap3,444.0566145572696,-2.491331861949604,2.2250776525519275e-75,2.040757030793234e-74
Ldha,21526.01596501749,0.9115328285213535,2.396813197996967e-75,2.196782062769131e-74
Kifc3,243.22238486414983,-4.379063272874268,2.5424210034548e-75,2.3286654993856585e-74
Rock1,3576.9063856048256,1.1542516725736809,2.826830036194924e-75,2.587416784309501e-74
Gm18445,327.71599760151474,7.307664426962861,3.0135553821943455e-75,2.756469053767254e-74
Cmas,1060.5220164055675,-1.7513976317848554,3.1429670421329727e-75,2.8729046888830286e-74
Gm20186,228.3332285324141,3.7589595651396754,3.4401691174075103e-75,3.142453270504007e-74
Engase,254.16119815352258,-4.921547804672157,3.770926435265691e-75,3.4422700357966704e-74
Cdc42ep4,1065.7958356137112,1.7643651450441658,4.65057442007042e-75,4.242399003900261e-74
Gpr137b-ps,2469.0533073429765,-1.3218290153230947,4.701885973459732e-75,4.28632640723589e-74
Plcb2,838.212086303499,-2.2019604963758383,7.240336162414304e-75,6.595994836819581e-74
Wee1,316.5276766986912,-3.0458093918718334,7.910695430147443e-75,7.20186316356951e-74
Ube2e2,487.39499903246406,2.3311670120983363,8.132560909505574e-75,7.39888617866144e-74
Elk3,1180.8428396898482,-1.7294611466988268,8.877628661105642e-75,8.071328295100334e-74
P2ry14,329.32270445635226,3.010482095476625,1.1204053982241472e-74,1.017964047891203e-73
Havcr2,932.333092985344,-1.909753614619663,1.1881949193073728e-74,1.0788332999784802e-73
Tmod3,5185.587207790929,1.173459422592408,1.2015604822656546e-74,1.0902394375851601e-73
Tns1,389.9943128658645,-3.0852093352610557,1.3467660261272392e-74,1.2211758208851801e-73
Cipc,502.40586848831566,-2.4764782633391587,1.568838501273616e-74,1.4215897073623542e-73
Taf15,2242.4688236347606,1.2651906639759214,1.8430004547963587e-74,1.6689051483259354e-73
Lrrc20,405.9386810315843,-2.634889335309745,2.2672705584482834e-74,2.0517287040251334e-73
Trim30b,1058.4120048076304,5.865526393917581,2.4573909394340103e-74,2.2222934451617095e-73
Gask1b,407.6403620324929,-3.0021223324589186,2.5240118677516637e-74,2.2810211113755716e-73
H2-M2,219.5368912429308,5.855210569910853,2.6768370857195956e-74,2.4175240586532127e-73
Klc4,526.2343073274686,-2.88123365250577,2.9257478157796717e-74,2.640565216183063e-73
Hax1,2115.268912372234,1.2540660991514632,5.168205298695386e-74,4.661343436843267e-73
Rgs1,1758.3741685048572,-1.868434465257258,5.241705339428393e-74,4.724495901553851e-73
Ctdsp2,1731.3957191956185,-1.6134476270671099,5.3572403995919094e-74,4.825426754084975e-73
Jund,1050.1385024408844,1.552090595910322,5.3794547006633544e-74,4.842222686127611e-73
Nanos1,249.03458358885408,-4.896891058219869,5.756879876771844e-74,5.178521368277072e-73
Zdhhc5,3299.616015194019,1.1555289665660378,6.088296810843811e-74,5.4730159543307204e-73
Bcl6,4131.039708090004,1.2018517123860823,6.879804142182367e-74,6.180440862076999e-73
Vgf,257.7196633756168,6.61997755158402,6.905073422071712e-74,6.199038798359882e-73
Gdpd5,336.99588517305773,-3.046715439899702,7.085087414656472e-74,6.356442601886778e-73
Serpinb2,1452.342973623968,10.755973520109272,7.65841794511095e-74,6.866272469414534e-73
Plcb3,2633.4520078983364,1.4960665116547083,7.826034598079989e-74,7.011920371903483e-73
Atp13a1,3231.8527110446653,1.1882407304820644,8.172209267039695e-74,7.317253864828286e-73
